[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 724, RPM: 377.03, Teeth: 20
[NAIL] id: 0, steps per second: 3179, RPM: 856.15, Teeth: 20
[NAIL] id: 0, steps per second: 5108, RPM: 1083.60, Teeth: 20
[NAIL] id: 0, steps per second: 3322, RPM: 837.78, Teeth: 20
[NAIL] id: 0, steps per second: 1012, RPM: 381.98, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
[NAIL] id: 0, steps per second: 0, RPM: 0.00, Teeth: 20
